DateTime,Weather,Precipitation,Temperature,ApparentTemperature,PrecipitationType
1/27/2016 5:00,Overcast,0,46.33,46.33,none
1/27/2016 6:00,Overcast,0,46.27,46.27,none
1/27/2016 7:00,Overcast,0,45.85,45.85,none
1/27/2016 8:00,Overcast,0,46.19,46.19,none
1/27/2016 9:00,Overcast,0,46.21,46.21,none
1/27/2016 10:00,Overcast,0,46.1,46.1,none
1/27/2016 11:00,Overcast,0,45.32,45.32,none
1/27/2016 12:00,Overcast,0,45.41,45.41,none
1/27/2016 13:00,Partly Cloudy,0,47.57,47.57,none
1/27/2016 14:00,Clear,0,49.65,49.65,none
1/27/2016 15:00,Clear,0,49.7,49.7,none
1/27/2016 16:00,Clear,0,49.6,49.6,none
1/27/2016 17:00,Clear,0,47.46,47.46,none
1/27/2016 18:00,Clear,0,45.02,45.02,none
1/27/2016 19:00,Clear,0,42.46,42.46,none
1/27/2016 20:00,Clear,0,40.72,40.72,none
1/27/2016 21:00,Mostly Cloudy,0,39.85,39.85,none
1/27/2016 22:00,Mostly Cloudy,0,39.51,39.51,none
1/27/2016 23:00,Clear,0,38.93,38.93,none
1/28/2016 0:00,Partly Cloudy,0,37.95,37.95,none
1/28/2016 1:00,Partly Cloudy,0,37.71,37.71,none
1/28/2016 2:00,Partly Cloudy,0,37.22,37.22,none
1/28/2016 3:00,Partly Cloudy,0,36.9,36.9,none
1/28/2016 4:00,Partly Cloudy,0,36.34,36.34,none
1/28/2016 5:00,Partly Cloudy,0,35.57,35.57,none
1/28/2016 6:00,Partly Cloudy,0,34.74,34.74,none
1/28/2016 7:00,Partly Cloudy,0,33.81,33.81,none
1/28/2016 8:00,Mostly Cloudy,0,32.8,32.8,none
1/28/2016 9:00,Partly Cloudy,0,34.57,34.57,none
1/28/2016 10:00,Clear,0,38.22,38.22,none
1/28/2016 11:00,Clear,0,40.96,40.96,none
1/28/2016 12:00,Clear,0,42.72,42.72,none
1/28/2016 13:00,Partly Cloudy,0,43.53,43.53,none
1/28/2016 14:00,Mostly Cloudy,0,44.11,44.11,none
1/28/2016 15:00,Partly Cloudy,0,44.37,44.37,none
1/28/2016 16:00,Partly Cloudy,0,44.28,44.28,none
1/28/2016 17:00,Partly Cloudy,0,43.37,43.37,none
1/28/2016 18:00,Partly Cloudy,0,42.06,42.06,none
1/28/2016 19:00,Mostly Cloudy,0,40.76,40.76,none
1/28/2016 20:00,Clear,0,40.09,40.09,none
1/28/2016 21:00,Clear,0,38.72,38.72,none
1/28/2016 22:00,Clear,0,38.03,38.03,none
1/28/2016 23:00,Clear,0,37.5,37.5,none
1/29/2016 0:00,Partly Cloudy,0,37.46,37.46,none
1/29/2016 1:00,Clear,0,36.88,36.88,none
1/29/2016 2:00,Clear,0,36.51,36.51,none
1/29/2016 3:00,Clear,0,36.2,36.2,none
1/29/2016 4:00,Clear,0,35.11,35.11,none
1/29/2016 5:00,Clear,0,34.62,34.62,none
1/29/2016 6:00,Clear,0,33.04,33.04,none
1/29/2016 7:00,Clear,0,32.18,32.18,none
1/29/2016 8:00,Clear,0,33.45,33.45,none
1/29/2016 9:00,Clear,0,38.84,38.84,none
1/29/2016 10:00,Clear,0,44.63,44.63,none
1/29/2016 11:00,Clear,0,49.6,49.12,none
1/29/2016 12:00,Clear,0,51.63,51.63,none
1/29/2016 13:00,Clear,0,52.41,52.41,none
1/29/2016 14:00,Clear,0,52.33,52.33,none
1/29/2016 15:00,Clear,0,52.41,52.41,none
1/29/2016 16:00,Clear,0,51.56,51.56,none
1/29/2016 17:00,Clear,0,49.42,49.42,none
1/29/2016 18:00,Clear,0,45.63,45.63,none
1/29/2016 19:00,Clear,0,42.63,42.63,none
1/29/2016 20:00,Clear,0,39.7,39.7,none
1/29/2016 21:00,Clear,0,36.53,36.53,none
1/29/2016 22:00,Clear,0,35.35,35.35,none
1/29/2016 23:00,Clear,0,36.07,36.07,none
1/30/2016 0:00,Clear,0,35.59,35.59,none
1/30/2016 1:00,Clear,0,33.64,33.64,none
1/30/2016 2:00,Clear,0,33,33,none
1/30/2016 3:00,Clear,0,32.66,32.66,none
1/30/2016 4:00,Clear,0,31.65,31.65,none
1/30/2016 5:00,Clear,0,29.71,29.71,none
1/30/2016 6:00,Clear,0,28.76,28.76,none
1/30/2016 7:00,Clear,0,27.79,27.79,none
1/30/2016 8:00,Clear,0,27.95,27.95,none
1/30/2016 9:00,Clear,0,35.09,35.09,none
1/30/2016 10:00,Clear,0,40.81,40.81,none
1/30/2016 11:00,Clear,0,45.31,45.31,none
1/30/2016 12:00,Clear,0,48.76,48.76,none
1/30/2016 13:00,Clear,0,51.68,51.68,none
1/30/2016 14:00,Clear,0,53.69,53.69,none
1/30/2016 15:00,Clear,0,55.26,55.26,none
1/30/2016 16:00,Clear,0,55.82,55.82,none
1/30/2016 17:00,Clear,0,54.61,54.61,none
1/30/2016 18:00,Clear,0,51.01,51.01,none
1/30/2016 19:00,Clear,0,46.57,46.57,none
1/30/2016 20:00,Clear,0,43.91,43.91,none
1/30/2016 21:00,Clear,0,42.85,42.85,none
1/30/2016 22:00,Clear,0,41.68,41.68,none
1/30/2016 23:00,Clear,0,40.49,40.49,none
1/31/2016 0:00,Clear,0,42.31,42.31,none
1/31/2016 1:00,Clear,0,41.72,41.72,none
1/31/2016 2:00,Clear,0,41.67,41.67,none
1/31/2016 3:00,Clear,0,40.12,40.12,none
1/31/2016 4:00,Clear,0,38.54,38.54,none
1/31/2016 5:00,Clear,0,38.87,38.87,none
1/31/2016 6:00,Clear,0,37.79,37.79,none
1/31/2016 7:00,Clear,0,36.48,36.48,none
1/31/2016 8:00,Clear,0,36.35,36.35,none
1/31/2016 9:00,Clear,0,45.07,45.07,none
1/31/2016 10:00,Clear,0,53.75,53.75,none
1/31/2016 11:00,Clear,0,60.75,60.75,none
1/31/2016 12:00,Clear,0,64.68,64.68,none
1/31/2016 13:00,Clear,0,67.23,67.23,none
1/31/2016 14:00,Clear,0,68.78,68.78,none
1/31/2016 15:00,Clear,0,68.84,68.84,none
1/31/2016 16:00,Clear,0,67.97,67.97,none
1/31/2016 17:00,Clear,0,65.98,65.98,none
1/31/2016 18:00,Clear,0,62.87,62.87,none
1/31/2016 19:00,Clear,0,60.98,60.98,none
1/31/2016 20:00,Clear,0,59.71,59.71,none
1/31/2016 21:00,Clear,0,58.5,58.5,none
1/31/2016 22:00,Clear,0,57.67,57.67,none
1/31/2016 23:00,Clear,0,56.94,56.94,none
2/1/2016 0:00,Clear,0,55.99,55.99,none
2/1/2016 1:00,Clear,0,54.85,54.85,none
2/1/2016 2:00,Clear,0,53.34,53.34,none
2/1/2016 3:00,Clear,0,51.67,51.67,none
2/1/2016 4:00,Clear,0,49.94,49.94,none
2/1/2016 5:00,Clear,0,49.48,49.48,none
2/1/2016 6:00,Clear,0,49.93,49.93,none
2/1/2016 7:00,Clear,0,50.08,50.08,none
2/1/2016 8:00,Clear,0,50.17,50.17,none
2/1/2016 9:00,Clear,0,52.92,52.92,none
2/1/2016 10:00,Clear,0,58.62,58.62,none
2/1/2016 11:00,Clear,0,63.85,63.85,none
2/1/2016 12:00,Clear,0,67.49,67.49,none
2/1/2016 13:00,Clear,0,69.8,69.8,none
2/1/2016 14:00,Clear,0,71.18,71.18,none
2/1/2016 15:00,Clear,0,71.65,71.65,none
2/1/2016 16:00,Clear,0,71.57,71.57,none
2/1/2016 17:00,Clear,0,70.56,70.56,none
2/1/2016 18:00,Mostly Cloudy,0,67.25,67.25,none
2/1/2016 19:00,Mostly Cloudy,0,64.77,64.77,none
2/1/2016 20:00,Mostly Cloudy,0,63.6,63.6,none
2/1/2016 21:00,Mostly Cloudy,0.0031,61.95,61.95,rain
2/1/2016 22:00,Mostly Cloudy,0.0088,60.47,60.47,rain
2/1/2016 23:00,Overcast,0.0013,59.06,59.06,rain
2/2/2016 0:00,Overcast,0,58.17,58.17,none
2/2/2016 1:00,Mostly Cloudy,0,57.9,57.9,none
2/2/2016 2:00,Overcast,0,57.48,57.48,none
2/2/2016 3:00,Overcast,0,54.48,54.48,none
2/2/2016 4:00,Overcast,0,52.26,52.26,none
2/2/2016 5:00,Overcast,0,51.02,51.02,none
2/2/2016 6:00,Overcast,0,50.19,50.19,none
2/2/2016 7:00,Overcast,0,49.76,49.76,none
2/2/2016 8:00,Overcast,0,49.85,49.85,none
2/2/2016 9:00,Overcast,0,50.87,50.87,none
2/2/2016 10:00,Overcast,0,52.31,52.31,none
2/2/2016 11:00,Overcast,0,54.17,54.17,none
2/2/2016 12:00,Overcast,0,55.73,55.73,none
2/2/2016 13:00,Overcast,0,56.63,56.63,none
2/2/2016 14:00,Overcast,0,57.61,57.61,none
2/2/2016 15:00,Overcast,0,58.1,58.1,none
2/2/2016 16:00,Mostly Cloudy,0,58.39,58.39,none
2/2/2016 17:00,Overcast,0,58.41,58.41,none
2/2/2016 18:00,Mostly Cloudy,0,57.25,57.25,none
2/2/2016 19:00,Mostly Cloudy,0,56.48,56.48,none
2/2/2016 20:00,Overcast,0,56.33,56.33,none
2/2/2016 21:00,Overcast,0,55.54,55.54,none
2/2/2016 22:00,Overcast,0,54.55,54.55,none
2/2/2016 23:00,Overcast,0,53.43,53.43,none
2/3/2016 0:00,Overcast,0,52.63,52.63,none
2/3/2016 1:00,Overcast,0,52.17,52.17,none
2/3/2016 2:00,Overcast,0,52.03,52.03,none
2/3/2016 3:00,Overcast,0,51.83,51.83,none
2/3/2016 4:00,Overcast,0,51.81,51.81,none
2/3/2016 5:00,Overcast,0,51.98,51.98,none
2/3/2016 6:00,Overcast,0,52.53,52.53,none
2/3/2016 7:00,Foggy,0,52.88,52.88,none
2/3/2016 8:00,Foggy,0,53.96,53.96,none
2/3/2016 9:00,Foggy,0,56.11,56.11,none
2/3/2016 10:00,Overcast,0,59.22,59.28,none
2/3/2016 11:00,Overcast,0,63.97,64.24,none
2/3/2016 12:00,Mostly Cloudy,0,67.95,68.41,none
2/3/2016 13:00,Overcast,0.0109,67.38,67.96,rain
2/3/2016 14:00,Overcast,0.0117,67.71,68.38,rain
2/3/2016 15:00,Rain,0.0654,66.51,67.15,rain
2/3/2016 16:00,Heavy Rain,0.2982,63.12,63.56,rain
2/3/2016 17:00,Rain,0.1874,62.24,62.63,rain
2/3/2016 18:00,Rain,0.0693,61.83,62.2,rain
2/3/2016 19:00,Rain,0.0765,61.88,62.26,rain
2/3/2016 20:00,Light Rain,0.0408,61.92,62.31,rain
2/3/2016 21:00,Light Rain,0.0174,62.09,62.5,rain
2/3/2016 22:00,Light Rain,0.0262,62.14,62.55,rain
2/3/2016 23:00,Light Rain,0.0312,62.33,62.76,rain
2/4/2016 0:00,Overcast,0.0121,62.38,62.83,rain
2/4/2016 1:00,Overcast,0.0034,62.37,62.82,rain
2/4/2016 2:00,Overcast,0.0057,62.55,63.02,rain
2/4/2016 3:00,Overcast,0.0026,62.55,63.04,rain
2/4/2016 4:00,Overcast,0.0016,62.48,62.93,rain
2/4/2016 5:00,Foggy,0.0005,61.92,62.29,rain
2/4/2016 6:00,Foggy,0,61.79,62.17,none
2/4/2016 7:00,Foggy,0.0005,61.78,62.15,rain
2/4/2016 8:00,Overcast,0.0019,61.37,61.71,rain
2/4/2016 9:00,Overcast,0.0036,60.62,60.83,rain
2/4/2016 10:00,Overcast,0.006,57.04,57.04,rain
2/4/2016 11:00,Overcast,0.0029,54.53,54.53,rain
2/4/2016 12:00,Overcast,0,53.45,53.45,none
2/4/2016 13:00,Overcast,0,53.28,53.28,none
2/4/2016 14:00,Overcast,0,53.06,53.06,none
2/4/2016 15:00,Overcast,0,52.75,52.75,none
2/4/2016 16:00,Overcast,0.0032,52.17,52.17,rain
2/4/2016 17:00,Overcast,0.0111,50.78,50.78,rain
2/4/2016 18:00,Overcast,0.0173,50.04,50.04,rain
2/4/2016 19:00,Overcast,0.0095,49.37,49.37,rain
2/4/2016 20:00,Overcast,0.003,48.63,48.63,rain
2/4/2016 21:00,Overcast,0.0034,48.02,48.02,rain
2/4/2016 22:00,Overcast,0.0048,46.71,46.71,rain
2/4/2016 23:00,Overcast,0.0021,45.24,45.24,rain
2/5/2016 0:00,Overcast,0.0009,43.41,43.41,rain
2/5/2016 1:00,Overcast,0.0011,42.6,42.6,rain
2/5/2016 2:00,Overcast,0.002,42.07,42.07,rain
2/5/2016 3:00,Overcast,0.0022,40.88,40.88,rain
2/5/2016 4:00,Overcast,0.0019,38.83,38.83,rain
2/5/2016 5:00,Overcast,0.0037,37.07,37.07,rain
2/5/2016 6:00,Overcast,0.0017,36.96,36.96,rain
2/5/2016 7:00,Mostly Cloudy,0,36.93,36.93,none
2/5/2016 8:00,Mostly Cloudy,0,37.36,37.36,none
2/5/2016 9:00,Clear,0,37.89,37.89,none
2/5/2016 10:00,Clear,0,39.41,36.64,none
2/5/2016 11:00,Clear,0,41.7,40.17,none
2/5/2016 12:00,Clear,0,43.65,42.08,none
2/5/2016 13:00,Clear,0,44.97,44.97,none
2/5/2016 14:00,Clear,0,46.17,46.17,none
2/5/2016 15:00,Clear,0,46.97,46.97,none
2/5/2016 16:00,Clear,0,46.78,46.78,none
2/5/2016 17:00,Clear,0,45.11,45.11,none
2/5/2016 18:00,Clear,0,42.3,42.3,none
2/5/2016 19:00,Clear,0,37.86,37.86,none
2/5/2016 20:00,Clear,0,34.54,34.54,none
2/5/2016 21:00,Clear,0,32.65,32.65,none
2/5/2016 22:00,Clear,0,30.92,30.92,none
2/5/2016 23:00,Clear,0,29.65,29.65,none
2/6/2016 0:00,Clear,0,28.93,28.93,none
2/6/2016 1:00,Clear,0,28.13,28.13,none
2/6/2016 2:00,Clear,0,27.64,27.64,none
2/6/2016 3:00,Clear,0,27.16,27.16,none
2/6/2016 4:00,Clear,0,26.53,26.53,none
2/6/2016 5:00,Clear,0,26.3,26.3,none
2/6/2016 6:00,Clear,0,25.99,25.99,none
2/6/2016 7:00,Clear,0,25.82,25.82,none
2/6/2016 8:00,Clear,0,27.38,27.38,none
2/6/2016 9:00,Clear,0,31.8,31.8,none
2/6/2016 10:00,Clear,0,37.02,37.02,none
2/6/2016 11:00,Clear,0,40.06,40.06,none
2/6/2016 12:00,Clear,0,43.04,43.04,none
2/6/2016 13:00,Clear,0,45.38,45.38,none
2/6/2016 14:00,Clear,0,46.58,46.58,none
2/6/2016 15:00,Clear,0,47.5,47.5,none
2/6/2016 16:00,Clear,0,47.52,47.52,none
2/6/2016 17:00,Clear,0,46.24,46.24,none
2/6/2016 18:00,Clear,0,42.62,42.62,none
2/6/2016 19:00,Clear,0,39.06,39.06,none
2/6/2016 20:00,Clear,0,37.28,37.28,none
2/6/2016 21:00,Partly Cloudy,0,37.52,37.52,none
2/6/2016 22:00,Mostly Cloudy,0,37.09,37.09,none
2/6/2016 23:00,Overcast,0,37.19,37.19,none
2/7/2016 0:00,Mostly Cloudy,0,37.41,37.41,none
2/7/2016 1:00,Overcast,0,37.93,37.93,none
2/7/2016 2:00,Overcast,0,38,38,none
2/7/2016 3:00,Overcast,0,38.01,38.01,none
2/7/2016 4:00,Mostly Cloudy,0,37.53,37.53,none
2/7/2016 5:00,Mostly Cloudy,0,37.43,37.43,none
2/7/2016 6:00,Mostly Cloudy,0,37.34,37.34,none
2/7/2016 7:00,Clear,0,37.33,37.33,none
2/7/2016 8:00,Clear,0,37.62,37.62,none
2/7/2016 9:00,Partly Cloudy,0,37.95,37.95,none
2/7/2016 10:00,Mostly Cloudy,0,38.62,38.62,none
2/7/2016 11:00,Mostly Cloudy,0,39.5,39.5,none
2/7/2016 12:00,Overcast,0,40.38,40.38,none
2/7/2016 13:00,Overcast,0,41.54,41.54,none
2/7/2016 14:00,Mostly Cloudy,0,42.7,42.7,none
2/7/2016 15:00,Mostly Cloudy,0,43.37,43.37,none
2/7/2016 16:00,Mostly Cloudy,0,43.75,43.75,none
2/7/2016 17:00,Clear,0,43.87,43.87,none
2/7/2016 18:00,Clear,0,42.92,42.92,none
2/7/2016 19:00,Clear,0,42.22,42.22,none
2/7/2016 20:00,Clear,0,41.72,41.72,none
2/7/2016 21:00,Clear,0,41.27,41.27,none
2/7/2016 22:00,Clear,0,40.85,40.85,none
2/7/2016 23:00,Clear,0,40.28,40.28,none
2/8/2016 0:00,Clear,0,39.29,39.29,none
2/8/2016 1:00,Clear,0,37.98,37.98,none
2/8/2016 2:00,Clear,0,36.3,36.3,none
2/8/2016 3:00,Clear,0,34.25,34.25,none
2/8/2016 4:00,Clear,0,32.79,32.79,none
2/8/2016 5:00,Clear,0,31.04,31.04,none
2/8/2016 6:00,Clear,0,29.56,29.56,none
2/8/2016 7:00,Clear,0,28.47,28.47,none
2/8/2016 8:00,Clear,0,29.33,29.33,none
2/8/2016 9:00,Clear,0,36,36,none
2/8/2016 10:00,Clear,0,44.12,44.12,none
2/8/2016 11:00,Clear,0,48.75,48.75,none
2/8/2016 12:00,Partly Cloudy,0,51.33,51.33,none
2/8/2016 13:00,Mostly Cloudy,0,53.19,53.19,none
2/8/2016 14:00,Mostly Cloudy,0,53.87,53.87,none
2/8/2016 15:00,Mostly Cloudy,0,53.09,53.09,none
2/8/2016 16:00,Overcast,0,51.42,51.42,none
2/8/2016 17:00,Mostly Cloudy,0,49.67,49.67,none
2/8/2016 18:00,Overcast,0.0098,43.98,43.98,rain
2/8/2016 19:00,Mostly Cloudy,0.0153,41.76,41.76,rain
2/8/2016 20:00,Mostly Cloudy,0.0041,40.23,40.23,rain
2/8/2016 21:00,Mostly Cloudy,0,39.28,39.28,none
2/8/2016 22:00,Overcast,0,38.61,38.61,none
2/8/2016 23:00,Partly Cloudy,0,36.82,36.82,none
2/9/2016 0:00,Mostly Cloudy,0,36.19,36.19,none
2/9/2016 1:00,Overcast,0,36.92,36.92,none
2/9/2016 2:00,Mostly Cloudy,0,36.72,36.72,none
2/9/2016 3:00,Mostly Cloudy,0,36.49,36.49,none
2/9/2016 4:00,Mostly Cloudy,0,36.16,36.16,none
2/9/2016 5:00,Mostly Cloudy,0,35.89,35.89,none
2/9/2016 6:00,Mostly Cloudy,0,35.82,35.82,none
2/9/2016 7:00,Mostly Cloudy,0,35.4,35.4,none
2/9/2016 8:00,Mostly Cloudy,0,35.74,35.74,none
2/9/2016 9:00,Mostly Cloudy,0,37.26,37.26,none
2/9/2016 10:00,Mostly Cloudy,0,39.6,39.6,none
2/9/2016 11:00,Mostly Cloudy,0,41.98,41.98,none
2/9/2016 12:00,Mostly Cloudy,0,42.11,42.11,none
2/9/2016 13:00,Mostly Cloudy,0,42.14,42.14,none
2/9/2016 14:00,Mostly Cloudy,0,41.86,40.07,none
2/9/2016 15:00,Overcast,0,41.03,39.13,none
2/9/2016 16:00,Overcast,0,39.95,37.82,none
2/9/2016 17:00,Overcast,0,38.53,38.53,none
2/9/2016 18:00,Overcast,0,37.26,37.26,none
2/9/2016 19:00,Overcast,0,36.35,36.35,none
2/9/2016 20:00,Overcast,0,35.17,35.17,none
2/9/2016 21:00,Mostly Cloudy,0,33.33,33.33,none
2/9/2016 22:00,Partly Cloudy,0,31.44,31.44,none
2/9/2016 23:00,Clear,0,29.96,29.96,none
2/10/2016 0:00,Clear,0,28.97,28.97,none
2/10/2016 1:00,Clear,0,28.26,28.26,none
2/10/2016 2:00,Clear,0,27.38,27.38,none
2/10/2016 3:00,Clear,0,26.4,26.4,none
2/10/2016 4:00,Clear,0,26.05,26.05,none
2/10/2016 5:00,Clear,0,25.55,25.55,none
2/10/2016 6:00,Clear,0,25.19,25.19,none
2/10/2016 7:00,Clear,0,24.81,24.81,none
2/10/2016 8:00,Clear,0,25.44,25.44,none
2/10/2016 9:00,Clear,0,28.87,28.87,none
2/10/2016 10:00,Clear,0,31.9,28.88,none
2/10/2016 11:00,Clear,0,34.53,32.08,none
2/10/2016 12:00,Clear,0,36.84,36.84,none
2/10/2016 13:00,Partly Cloudy,0,38.25,38.25,none
2/10/2016 14:00,Mostly Cloudy,0,38.1,36.19,none
2/10/2016 15:00,Mostly Cloudy,0,37.27,34.1,none
2/10/2016 16:00,Mostly Cloudy,0,37.18,34.81,none
2/10/2016 17:00,Mostly Cloudy,0,35.94,33.59,none
2/10/2016 18:00,Partly Cloudy,0,34.15,31.4,none
2/10/2016 19:00,Clear,0,31.2,31.2,none
2/10/2016 20:00,Clear,0,29.3,29.3,none
2/10/2016 21:00,Clear,0,28.17,28.17,none
2/10/2016 22:00,Clear,0,27.5,27.5,none
2/10/2016 23:00,Clear,0,27.2,27.2,none
2/11/2016 0:00,Partly Cloudy,0,26.48,26.48,none
2/11/2016 1:00,Clear,0,25.78,25.78,none
2/11/2016 2:00,Clear,0,24.78,24.78,none
2/11/2016 3:00,Clear,0,23.66,23.66,none
2/11/2016 4:00,Clear,0,22.81,22.81,none
2/11/2016 5:00,Clear,0,21.84,21.84,none
2/11/2016 6:00,Clear,0,20.51,20.51,none
2/11/2016 7:00,Clear,0,19.02,19.02,none
2/11/2016 8:00,Clear,0,19.83,19.83,none
2/11/2016 9:00,Clear,0,25.39,25.39,none
2/11/2016 10:00,Clear,0,29.31,25.79,none
2/11/2016 11:00,Clear,0,32.45,32.45,none
2/11/2016 12:00,Clear,0,34.98,34.98,none
2/11/2016 13:00,Clear,0,36.93,34.28,none
2/11/2016 14:00,Clear,0,38.62,38.62,none
2/11/2016 15:00,Clear,0,40.13,40.13,none
2/11/2016 16:00,Clear,0,39.95,39.95,none
2/11/2016 17:00,Clear,0,39.14,39.14,none
2/11/2016 18:00,Clear,0,36.78,36.78,none
2/11/2016 19:00,Clear,0,32.48,32.48,none
2/11/2016 20:00,Clear,0,29.69,29.69,none
2/11/2016 21:00,Clear,0,28.74,28.74,none
2/11/2016 22:00,Clear,0,27.92,27.92,none
2/11/2016 23:00,Clear,0,27.88,27.88,none
2/12/2016 0:00,Clear,0,27.4,27.4,none
2/12/2016 1:00,Partly Cloudy,0,26.91,26.91,none
2/12/2016 2:00,Mostly Cloudy,0,26.54,26.54,none
2/12/2016 3:00,Partly Cloudy,0,27.04,27.04,none
2/12/2016 4:00,Mostly Cloudy,0,27.33,27.33,none
2/12/2016 5:00,Partly Cloudy,0,26.88,26.88,none
2/12/2016 6:00,Partly Cloudy,0,25.95,25.95,none
2/12/2016 7:00,Mostly Cloudy,0,25.82,25.82,none
2/12/2016 8:00,Mostly Cloudy,0,26.11,26.11,none
2/12/2016 9:00,Mostly Cloudy,0,27.33,27.33,none
2/12/2016 10:00,Overcast,0,28.69,28.69,none
2/12/2016 11:00,Overcast,0,29.72,29.72,none
2/12/2016 12:00,Overcast,0,30.79,30.79,none
2/12/2016 13:00,Overcast,0,30.48,30.48,none
2/12/2016 14:00,Overcast,0,30.6,30.6,none
2/12/2016 15:00,Overcast,0,31.2,31.2,none
2/12/2016 16:00,Overcast,0,31.92,31.92,none
2/12/2016 17:00,Mostly Cloudy,0,32,32,none
2/12/2016 18:00,Mostly Cloudy,0,31.5,31.5,none
2/12/2016 19:00,Mostly Cloudy,0,31.18,31.18,none
2/12/2016 20:00,Overcast,0,31.28,31.28,none
2/12/2016 21:00,Overcast,0,31.31,31.31,none
2/12/2016 22:00,Mostly Cloudy,0,30.92,30.92,none
2/12/2016 23:00,Mostly Cloudy,0,30.43,30.43,none
2/13/2016 0:00,Mostly Cloudy,0,30.51,30.51,none
2/13/2016 1:00,Mostly Cloudy,0,31.13,31.13,none
2/13/2016 2:00,Mostly Cloudy,0,31.6,31.6,none
2/13/2016 3:00,Partly Cloudy,0,32.2,32.2,none
2/13/2016 4:00,Clear,0,32.43,32.43,none
2/13/2016 5:00,Clear,0,31.85,31.85,none
2/13/2016 6:00,Clear,0,30.89,30.89,none
2/13/2016 7:00,Clear,0,29.26,26.21,none
2/13/2016 8:00,Clear,0,28.04,24.29,none
2/13/2016 9:00,Clear,0,28.28,24.51,none
2/13/2016 10:00,Clear,0,29.18,25.93,none
2/13/2016 11:00,Clear,0,30.26,30.26,none
2/13/2016 12:00,Clear,0,31.34,28.36,none
2/13/2016 13:00,Partly Cloudy,0,32.37,32.37,none
2/13/2016 14:00,Clear,0,32.97,29.84,none
2/13/2016 15:00,Clear,0,33.53,33.53,none
2/13/2016 16:00,Clear,0,33.27,33.27,none
2/13/2016 17:00,Clear,0,32.09,32.09,none
2/13/2016 18:00,Clear,0,29.67,29.67,none
2/13/2016 19:00,Clear,0,27.9,27.9,none
2/13/2016 20:00,Clear,0,26.48,26.48,none
2/13/2016 21:00,Clear,0,25.29,25.29,none
2/13/2016 22:00,Clear,0,23.84,23.84,none
2/13/2016 23:00,Clear,0,22.49,22.49,none
2/14/2016 0:00,Clear,0,21.32,21.32,none
2/14/2016 1:00,Clear,0,20.12,20.12,none
2/14/2016 2:00,Clear,0,19.04,19.04,none
2/14/2016 3:00,Clear,0,17.72,17.72,none
2/14/2016 4:00,Clear,0,16.73,16.73,none
2/14/2016 5:00,Clear,0,16.17,16.17,none
2/14/2016 6:00,Clear,0,15.83,15.83,none
2/14/2016 7:00,Clear,0,15.6,15.6,none
2/14/2016 8:00,Clear,0,16.68,16.68,none
2/14/2016 9:00,Clear,0,19.29,19.29,none
2/14/2016 10:00,Clear,0,21.58,21.58,none
2/14/2016 11:00,Clear,0,24.54,24.54,none
2/14/2016 12:00,Clear,0,26.57,26.57,none
2/14/2016 13:00,Clear,0,28.55,28.55,none
2/14/2016 14:00,Partly Cloudy,0,29.81,29.81,none
2/14/2016 15:00,Partly Cloudy,0,30.17,30.17,none
2/14/2016 16:00,Mostly Cloudy,0,30.02,30.02,none
2/14/2016 17:00,Overcast,0,29.78,29.78,none
2/14/2016 18:00,Overcast,0,29.24,29.24,none
2/14/2016 19:00,Overcast,0,28.9,28.9,none
2/14/2016 20:00,Overcast,0,28.27,28.27,none
2/14/2016 21:00,Overcast,0,26.48,26.48,none
2/14/2016 22:00,Overcast,0,25.84,25.84,none
2/14/2016 23:00,Overcast,0,25.87,25.87,none
2/15/2016 0:00,Overcast,0,26.1,26.1,none
2/15/2016 1:00,Overcast,0,26.22,26.22,none
2/15/2016 2:00,Overcast,0,26.2,26.2,none
2/15/2016 3:00,Overcast,0,25.8,25.8,none
2/15/2016 4:00,Overcast,0,25.47,25.47,none
2/15/2016 5:00,Overcast,0,24.69,24.69,none
2/15/2016 6:00,Overcast,0,24.21,24.21,none
2/15/2016 7:00,Overcast,0,23.65,23.65,none
2/15/2016 8:00,Overcast,0,23.86,23.86,none
2/15/2016 9:00,Overcast,0,24.4,24.4,none
2/15/2016 10:00,Overcast,0,25.48,25.48,none
2/15/2016 11:00,Overcast,0,26.88,26.88,none
2/15/2016 12:00,Overcast,0.0045,28.19,28.19,snow
2/15/2016 13:00,Snow,0.0219,29.17,29.17,snow
2/15/2016 14:00,Light Snow,0.0094,29.69,29.69,snow
2/15/2016 15:00,Light Snow,0.0146,30.57,30.57,snow
2/15/2016 16:00,Light Snow,0.0115,30.97,30.97,snow
2/15/2016 17:00,Overcast,0.0045,31.13,31.13,snow
2/15/2016 18:00,Overcast,0.0052,31.29,31.29,snow
2/15/2016 19:00,Foggy,0.0013,31.58,31.58,snow
2/15/2016 20:00,Foggy,0.0011,31.85,31.85,snow
2/15/2016 21:00,Foggy,0,31.97,31.97,none
2/15/2016 22:00,Foggy,0,32.25,32.25,none
2/15/2016 23:00,Foggy,0,32.41,32.41,none
2/16/2016 0:00,Foggy,0,32.84,32.84,none
2/16/2016 1:00,Foggy,0.0011,33.27,33.27,rain
2/16/2016 2:00,Foggy,0.0017,34.83,34.83,rain
2/16/2016 3:00,Foggy,0.0077,41.34,41.34,rain
2/16/2016 4:00,Foggy,0.017,52.58,52.58,rain
2/16/2016 5:00,Rain,0.1468,56.59,56.59,rain
2/16/2016 6:00,Heavy Rain,0.2185,55.21,55.21,rain
